Timestamp,State
2023-06-28 06:30:29,1.5
2023-06-28 06:30:31,0.0
2023-06-28 06:30:32,1.5
2023-06-28 06:30:34,0.0
2023-06-28 06:30:35,1.1
2023-06-28 06:30:36,4.7
2023-06-28 06:30:38,0.0
2023-06-28 06:30:39,1.2
2023-06-28 06:30:40,4.1
2023-06-28 06:30:42,0.6
2023-06-28 06:30:43,4.7
2023-06-28 06:30:45,0.0
2023-06-28 06:30:46,1.2
2023-06-28 06:30:47,3.2
2023-06-28 06:30:49,0.0
2023-06-28 06:30:50,1.4
2023-06-28 06:30:51,3.2
2023-06-28 06:30:53,0.0
2023-06-28 06:30:54,1.6
2023-06-28 06:30:55,3.3
2023-06-28 06:30:57,0.7
2023-06-28 06:30:58,5.3
2023-06-28 06:31:00,0.0
2023-06-28 06:31:01,1.6
2023-06-28 06:31:02,2.9
2023-06-28 06:31:04,1.2
2023-06-28 06:31:05,4.6
2023-06-28 06:31:07,0.0
2023-06-28 06:31:08,1.9
2023-06-28 06:31:10,0.0
2023-06-28 06:31:11,1.2
2023-06-28 06:31:12,4.3
2023-06-28 06:31:14,0.6
2023-06-28 06:31:15,5.4
2023-06-28 06:31:17,0.0
2023-06-28 06:31:18,1.7
2023-06-28 06:31:20,0.0
2023-06-28 06:31:21,1.2
2023-06-28 06:31:22,4.5
2023-06-28 06:31:24,0.0
2023-06-28 06:31:25,1.6
2023-06-28 06:31:26,3.0
2023-06-28 06:31:28,0.0
2023-06-28 06:31:29,1.7
2023-06-28 06:31:30,3.3
2023-06-28 06:31:32,1.3
2023-06-28 06:31:33,3.5
2023-06-28 06:31:35,0.0
2023-06-28 06:31:36,1.7
2023-06-28 06:31:38,0.0
2023-06-28 06:31:39,1.6
2023-06-28 06:31:40,4.6
2023-06-28 06:31:42,0.7
2023-06-28 06:31:43,5.0
2023-06-28 06:31:45,0.0
2023-06-28 06:31:46,1.1
2023-06-28 06:31:47,5.7
2023-06-28 06:31:49,0.0
2023-06-28 06:31:50,1.7
2023-06-28 06:31:51,3.5
2023-06-28 06:31:53,1.2
2023-06-28 06:31:54,4.7
2023-06-28 06:31:56,0.0
2023-06-28 06:31:57,1.7
2023-06-28 06:31:58,3.3
2023-06-28 06:32:00,1.2
2023-06-28 06:32:01,3.7
2023-06-28 06:32:03,0.0
2023-06-28 06:32:04,1.7
2023-06-28 06:32:05,4.2
2023-06-28 06:32:07,0.0
2023-06-28 06:32:08,1.8
2023-06-28 06:32:09,3.2
2023-06-28 06:32:11,1.3
2023-06-28 06:32:12,4.1
2023-06-28 06:32:14,0.0
2023-06-28 06:32:15,1.8
2023-06-28 06:32:16,3.2
2023-06-28 06:32:18,1.8
2023-06-28 06:32:19,3.4
2023-06-28 06:32:21,0.7
2023-06-28 06:32:22,5.6
2023-06-28 06:32:24,0.0
2023-06-28 06:32:25,1.7
2023-06-28 06:32:26,3.9
2023-06-28 06:32:28,0.7
2023-06-28 06:32:29,4.7
2023-06-28 06:32:30,3.2
2023-06-28 06:32:32,0.7
2023-06-28 06:32:33,6.2
2023-06-28 06:32:34,3.0
2023-06-28 06:32:36,1.4
2023-06-28 06:32:37,4.1
2023-06-28 06:32:39,0.0
2023-06-28 06:32:40,2.1
2023-06-28 06:32:42,0.0
2023-06-28 06:32:43,1.7
2023-06-28 06:32:44,3.5
2023-06-28 06:32:46,0.0
2023-06-28 06:32:47,1.8
2023-06-28 06:32:48,3.2
2023-06-28 06:32:50,1.3
2023-06-28 06:32:51,4.6
2023-06-28 06:32:53,0.0
2023-06-28 06:32:54,1.7
2023-06-28 06:32:55,3.7
2023-06-28 06:32:57,0.7
2023-06-28 06:32:58,5.6
2023-06-28 06:32:59,3.2
2023-06-28 06:33:01,1.4
2023-06-28 06:33:02,4.1
2023-06-28 06:33:04,0.0
2023-06-28 06:33:05,2.1
2023-06-28 06:33:06,3.5
2023-06-28 06:33:08,0.7
2023-06-28 06:33:09,5.9
2023-06-28 06:33:10,3.3
2023-06-28 06:33:12,1.9
2023-06-28 06:33:13,3.3
2023-06-28 06:33:15,0.7
2023-06-28 06:33:16,6.8
2023-06-28 06:33:17,3.3
2023-06-28 06:33:19,1.3
2023-06-28 06:33:20,4.5
2023-06-28 06:33:22,0.0
2023-06-28 06:33:23,1.9
2023-06-28 06:33:24,3.6
2023-06-28 06:33:26,0.8
2023-06-28 06:33:27,5.3
2023-06-28 06:33:29,0.0
2023-06-28 06:33:30,1.7
2023-06-28 06:33:31,4.3
2023-06-28 06:33:33,0.0
2023-06-28 06:33:34,2.2
2023-06-28 06:33:35,3.2
2023-06-28 06:33:37,0.7
2023-06-28 06:33:38,6.6
2023-06-28 06:33:39,3.4
2023-06-28 06:33:41,1.3
2023-06-28 06:33:42,4.9
2023-06-28 06:33:44,0.0
2023-06-28 06:33:45,1.8
2023-06-28 06:33:46,4.2
2023-06-28 06:33:48,0.7
2023-06-28 06:33:49,6.7
2023-06-28 06:33:50,3.4
2023-06-28 06:33:52,0.8
2023-06-28 06:33:53,5.9
2023-06-28 06:33:54,3.2
2023-06-28 06:33:56,1.3
2023-06-28 06:33:57,5.8
2023-06-28 06:33:58,3.3
2023-06-28 06:34:00,1.8
2023-06-28 06:34:01,4.7
2023-06-28 06:34:02,3.3
2023-06-28 06:34:04,1.9
2023-06-28 06:34:05,3.4
2023-06-28 06:34:07,0.0
2023-06-28 06:34:08,2.2
2023-06-28 06:34:09,3.3
2023-06-28 06:34:11,1.3
2023-06-28 06:34:12,5.7
2023-06-28 06:34:13,2.9
2023-06-28 06:34:15,0.0
2023-06-28 06:34:16,2.2
2023-06-28 06:34:21,4.3
2023-06-28 06:34:22,2.8
2023-06-28 06:34:24,0.0
2023-06-28 06:34:25,2.0
2023-06-28 06:34:30,4.3
2023-06-28 06:34:32,0.0
2023-06-28 06:34:33,2.3
2023-06-28 06:34:34,3.3
2023-06-28 06:34:36,0.0
2023-06-28 06:34:37,1.9
2023-06-28 06:34:38,3.7
2023-06-28 06:34:41,0.8
2023-06-28 06:34:42,5.6
2023-06-28 06:34:43,2.9
2023-06-28 06:34:46,1.8
2023-06-28 06:34:47,4.6
2023-06-28 06:34:48,3.2
2023-06-28 06:34:50,1.9
2023-06-28 06:34:51,4.1
2023-06-28 06:34:54,1.9
2023-06-28 06:34:55,3.7
2023-06-28 06:34:59,1.9
2023-06-28 06:35:00,4.1
2023-06-28 06:35:03,1.3
2023-06-28 06:35:04,4.4
2023-06-28 06:35:05,3.2
2023-06-28 06:35:08,1.4
2023-06-28 06:35:09,6.9
2023-06-28 06:35:10,3.2
2023-06-28 06:35:12,0.7
2023-06-28 06:35:13,7.6
2023-06-28 06:35:14,3.3
2023-06-28 06:35:17,2.0
2023-06-28 06:35:18,3.7
2023-06-28 06:35:21,0.0
2023-06-28 06:35:22,2.3
2023-06-28 06:35:28,3.8
2023-06-28 06:35:32,1.4
2023-06-28 06:35:33,6.6
2023-06-28 06:35:34,3.0
2023-06-28 06:35:37,0.0
2023-06-28 06:35:38,2.3
2023-06-28 06:35:43,3.5
2023-06-28 06:35:47,0.7
2023-06-28 06:35:48,7.9
2023-06-28 06:35:49,3.3
2023-06-28 06:35:52,2.0
2023-06-28 06:35:53,4.1
2023-06-28 06:35:56,0.8
2023-06-28 06:35:57,6.6
2023-06-28 06:35:58,3.4
2023-06-28 06:36:01,2.0
2023-06-28 06:36:02,4.0
2023-06-28 06:36:03,2.9
2023-06-28 06:36:07,1.5
2023-06-28 06:36:08,4.6
2023-06-28 06:36:09,3.0
2023-06-28 06:36:13,0.0
2023-06-28 06:36:14,2.4
2023-06-28 06:36:15,3.4
2023-06-28 06:36:18,1.9
2023-06-28 06:36:19,5.2
2023-06-28 06:36:20,3.1
2023-06-28 06:36:25,1.9
2023-06-28 06:36:26,4.7
2023-06-28 06:36:27,3.0
2023-06-28 06:36:31,0.0
2023-06-28 06:36:32,2.3
2023-06-28 06:36:33,3.8
2023-06-28 06:36:39,2.5
2023-06-28 06:36:40,4.1
2023-06-28 06:36:41,1.5
2023-06-28 06:36:43,5.4
2023-06-28 06:36:44,3.3
2023-06-28 06:36:46,1.4
2023-06-28 06:36:47,5.9
2023-06-28 06:36:48,3.1
2023-06-28 06:36:54,2.0
2023-06-28 06:36:55,4.5
2023-06-28 06:36:56,3.3
2023-06-28 06:36:59,1.6
2023-06-28 06:37:00,4.8
2023-06-28 06:37:01,3.2
2023-06-28 06:37:07,2.1
2023-06-28 06:37:08,3.9
2023-06-28 06:37:12,0.8
2023-06-28 06:37:13,7.8
2023-06-28 06:37:14,3.2
2023-06-28 06:37:20,0.0
2023-06-28 06:37:21,2.5
2023-06-28 06:37:26,0.8
2023-06-28 06:37:27,7.9
2023-06-28 06:37:28,3.3
2023-06-28 06:37:32,0.0
2023-06-28 06:37:33,2.7
2023-06-28 06:37:41,0.8
2023-06-28 06:37:42,7.0
2023-06-28 06:37:43,3.1
2023-06-28 06:37:51,1.9
2023-06-28 06:37:52,4.9
2023-06-28 06:37:53,3.3
2023-06-28 06:38:11,0.8
2023-06-28 06:38:12,7.3
2023-06-28 06:38:13,3.2
2023-06-28 06:38:18,0.9
2023-06-28 06:38:19,5.8
2023-06-28 06:38:20,3.5
2023-06-28 06:38:29,2.1
2023-06-28 06:38:30,4.5
2023-06-28 06:38:31,3.5
2023-06-28 06:38:34,1.4
2023-06-28 06:38:36,3.7
2023-06-28 06:38:42,2.0
2023-06-28 06:38:43,6.4
2023-06-28 06:38:44,3.3
2023-06-28 06:38:57,2.1
2023-06-28 06:38:58,3.2
2023-06-28 06:39:09,0.0
2023-06-28 06:39:10,2.5
2023-06-28 06:39:11,4.0
2023-06-28 06:39:21,1.5
2023-06-28 06:39:22,6.0
2023-06-28 06:39:23,3.4
2023-06-28 06:39:33,2.4
2023-06-28 06:39:34,4.9
2023-06-28 06:39:35,3.3
2023-06-28 06:39:44,0.9
2023-06-28 06:39:45,5.9
2023-06-28 06:39:46,3.4
2023-06-28 06:39:51,1.8
2023-06-28 06:39:53,3.6
2023-06-28 06:39:58,1.5
2023-06-28 06:39:59,5.6
2023-06-28 06:40:00,3.3
2023-06-28 06:40:05,2.1
2023-06-28 06:40:06,4.4
2023-06-28 06:40:08,3.3
2023-06-28 06:40:19,2.1
2023-06-28 06:40:20,5.3
2023-06-28 06:40:21,3.3
2023-06-28 06:40:25,0.9
2023-06-28 06:40:26,6.0
2023-06-28 06:40:27,3.4
2023-06-28 06:40:36,2.1
2023-06-28 06:40:37,4.7
2023-06-28 06:40:38,3.4
2023-06-28 06:40:53,2.0
2023-06-28 06:40:54,5.9
2023-06-28 06:40:55,3.3
2023-06-28 06:41:03,2.1
2023-06-28 06:41:04,4.3
2023-06-28 06:41:05,3.2
2023-06-28 06:41:12,1.9
2023-06-28 06:41:13,4.9
2023-06-28 06:41:14,3.2
2023-06-28 06:41:21,1.5
2023-06-28 06:41:22,5.6
2023-06-28 06:41:23,3.3
2023-06-28 06:41:30,1.4
2023-06-28 06:41:31,6.0
2023-06-28 06:41:32,3.3
2023-06-28 06:41:35,1.3
2023-06-28 06:41:37,7.6
2023-06-28 06:41:38,3.1
2023-06-28 06:41:44,0.0
2023-06-28 06:41:45,2.4
2023-06-28 06:41:46,3.6
2023-06-28 06:41:53,2.4
2023-06-28 06:41:54,3.6
2023-06-28 06:41:59,2.5
2023-06-28 06:42:06,0.8
2023-06-28 06:42:07,6.9
2023-06-28 06:42:08,3.3
2023-06-28 06:42:19,2.0
2023-06-28 06:42:20,4.5
2023-06-28 06:42:21,3.1
2023-06-28 06:42:26,0.8
2023-06-28 06:42:27,6.6
2023-06-28 06:42:28,3.0
2023-06-28 06:42:47,0.0
2023-06-28 06:42:48,2.4
2023-06-28 06:42:54,0.8
2023-06-28 06:42:55,7.1
2023-06-28 06:42:56,3.2
2023-06-28 06:42:59,2.0
2023-06-28 06:43:00,3.9
2023-06-28 06:43:05,0.8
2023-06-28 06:43:06,7.6
2023-06-28 06:43:07,3.1
2023-06-28 06:43:17,0.0
2023-06-28 06:43:18,2.2
2023-06-28 06:43:19,3.7
2023-06-28 06:43:23,0.0
2023-06-28 06:43:24,2.1
2023-06-28 06:43:25,4.1
2023-06-28 06:43:26,3.0
2023-06-28 06:43:35,0.0
2023-06-28 06:43:36,2.3
2023-06-28 06:43:42,4.2
2023-06-28 06:43:43,2.9
2023-06-28 06:43:46,0.8
2023-06-28 06:43:47,7.6
2023-06-28 06:43:48,2.9
2023-06-28 06:43:51,0.0
2023-06-28 06:43:52,2.3
2023-06-28 06:43:56,0.7
2023-06-28 06:43:57,7.5
2023-06-28 06:43:58,3.4
2023-06-28 06:44:01,0.0
2023-06-28 06:44:02,2.3
2023-06-28 06:44:08,3.5
2023-06-28 06:44:11,0.0
2023-06-28 06:44:12,2.3
2023-06-28 06:44:16,0.0
2023-06-28 06:44:17,2.2
2023-06-28 06:44:18,3.4
2023-06-28 06:44:21,2.0
2023-06-28 06:44:22,3.8
2023-06-28 06:44:25,2.0
2023-06-28 06:44:26,3.6
2023-06-28 06:44:29,1.4
2023-06-28 06:44:30,5.1
2023-06-28 06:44:31,3.3
2023-06-28 06:44:33,0.0
2023-06-28 06:44:34,2.3
2023-06-28 06:44:35,3.3
2023-06-28 06:44:37,0.0
2023-06-28 06:44:38,2.3
2023-06-28 06:44:42,0.0
2023-06-28 06:44:43,2.2
2023-06-28 06:44:44,3.3
2023-06-28 06:44:48,1.9
2023-06-28 06:44:49,3.8
2023-06-28 06:44:52,0.0
2023-06-28 06:44:53,2.3
2023-06-28 06:44:59,4.0
2023-06-28 06:45:00,2.9
2023-06-28 06:45:08,0.8
2023-06-28 06:45:09,5.4
2023-06-28 06:45:10,3.3
2023-06-28 06:45:15,1.9
2023-06-28 06:45:16,4.2
2023-06-28 06:45:17,2.8
2023-06-28 06:45:20,1.4
2023-06-28 06:45:21,5.9
2023-06-28 06:45:22,3.5
2023-06-28 06:45:26,0.0
2023-06-28 06:45:27,2.3
2023-06-28 06:45:32,0.8
2023-06-28 06:45:33,5.6
2023-06-28 06:45:34,3.5
2023-06-28 06:45:39,1.5
2023-06-28 06:45:40,6.5
2023-06-28 06:45:41,3.1
2023-06-28 06:45:45,2.0
2023-06-28 06:45:46,3.9
2023-06-28 06:45:48,2.9
2023-06-28 06:45:52,3.9
2023-06-28 06:45:54,2.8
2023-06-28 06:45:58,4.2
2023-06-28 06:45:59,3.0
2023-06-28 06:46:02,0.0
2023-06-28 06:46:03,2.3
2023-06-28 06:46:04,3.4
2023-06-28 06:46:09,1.9
2023-06-28 06:46:10,4.3
2023-06-28 06:46:11,3.0
2023-06-28 06:46:15,0.8
2023-06-28 06:46:16,7.1
2023-06-28 06:46:17,3.1
2023-06-28 06:46:26,1.4
2023-06-28 06:46:27,5.0
2023-06-28 06:46:28,3.1
2023-06-28 06:46:32,0.0
2023-06-28 06:46:33,2.3
2023-06-28 06:46:34,3.5
2023-06-28 06:46:40,1.4
2023-06-28 06:46:41,6.3
2023-06-28 06:46:42,3.1
2023-06-28 06:46:47,2.0
2023-06-28 06:46:48,4.2
2023-06-28 06:46:49,3.0
2023-06-28 06:46:53,1.4
2023-06-28 06:46:54,5.0
2023-06-28 06:46:55,2.9
2023-06-28 06:46:59,1.3
2023-06-28 06:47:00,5.8
2023-06-28 06:47:01,3.0
2023-06-28 06:47:06,2.0
2023-06-28 06:47:07,4.5
2023-06-28 06:47:08,3.2
2023-06-28 06:47:10,0.8
2023-06-28 06:47:11,7.7
2023-06-28 06:47:12,3.4
2023-06-28 06:47:15,1.9
2023-06-28 06:47:16,4.9
2023-06-28 06:47:17,3.0
2023-06-28 06:47:26,1.4
2023-06-28 06:47:27,6.0
2023-06-28 06:47:28,3.3
2023-06-28 06:47:31,2.0
2023-06-28 06:47:32,4.6
2023-06-28 06:47:33,3.2
2023-06-28 06:47:36,0.8
2023-06-28 06:47:37,7.5
2023-06-28 06:47:38,3.2
2023-06-28 06:47:42,0.0
2023-06-28 06:47:43,1.8
2023-06-28 06:47:44,5.0
2023-06-28 06:47:45,3.5
2023-06-28 06:47:51,2.1
2023-06-28 06:47:52,4.0
2023-06-28 06:47:53,3.0
2023-06-28 06:47:57,0.8
2023-06-28 06:47:58,6.5
2023-06-28 06:47:59,3.1
2023-06-28 06:48:04,0.7
2023-06-28 06:48:05,6.4
2023-06-28 06:48:06,3.3
2023-06-28 06:48:09,1.4
2023-06-28 06:48:10,5.3
2023-06-28 06:48:11,3.3
2023-06-28 06:48:14,0.0
2023-06-28 06:48:15,2.3
2023-06-28 06:48:16,3.6
2023-06-28 06:48:19,0.8
2023-06-28 06:48:20,7.8
2023-06-28 06:48:21,3.2
2023-06-28 06:48:26,1.5
2023-06-28 06:48:27,5.5
2023-06-28 06:48:28,2.9
2023-06-28 06:48:33,1.4
2023-06-28 06:48:34,5.4
2023-06-28 06:48:35,3.4
2023-06-28 06:48:41,0.8
2023-06-28 06:48:42,7.7
2023-06-28 06:48:43,3.2
2023-06-28 06:48:48,0.0
2023-06-28 06:49:05,4.8
2023-06-28 06:49:06,3.5
2023-06-28 06:49:11,0.8
2023-06-28 06:49:12,6.7
2023-06-28 06:49:13,3.2
2023-06-28 06:49:16,2.0
2023-06-28 06:49:17,5.2
2023-06-28 06:49:18,3.0
2023-06-28 06:49:29,0.0
2023-06-28 06:49:30,2.4
2023-06-28 06:49:31,3.6
2023-06-28 06:49:34,0.8
2023-06-28 06:49:35,5.8
2023-06-28 06:49:36,2.9
2023-06-28 06:49:41,1.5
2023-06-28 06:49:42,4.8
2023-06-28 06:49:43,3.3
2023-06-28 06:49:45,0.0
2023-06-28 06:49:46,2.3
2023-06-28 06:49:47,3.9
2023-06-28 06:49:51,2.9
2023-06-28 06:49:53,0.0
2023-06-28 06:49:54,2.3
2023-06-28 06:49:55,3.6
2023-06-28 06:49:58,0.8
2023-06-28 06:49:59,7.1
2023-06-28 06:50:00,3.2
2023-06-28 06:50:03,2.0
2023-06-28 06:50:04,4.7
2023-06-28 06:50:05,3.3
2023-06-28 06:50:07,0.8
2023-06-28 06:50:08,6.6
2023-06-28 06:50:09,3.3
2023-06-28 06:50:12,1.5
2023-06-28 06:50:13,5.0
2023-06-28 06:50:14,3.0
2023-06-28 06:50:23,0.8
2023-06-28 06:50:24,6.9
2023-06-28 06:50:25,3.1
2023-06-28 06:50:30,1.5
2023-06-28 06:50:31,4.6
2023-06-28 06:50:32,3.2
2023-06-28 06:50:41,1.4
2023-06-28 06:50:42,5.6
2023-06-28 06:50:43,3.1
2023-06-28 06:50:48,2.0
2023-06-28 06:50:49,4.4
2023-06-28 06:50:50,3.4
2023-06-28 06:50:52,0.8
2023-06-28 06:50:53,7.4
2023-06-28 06:50:54,3.5
2023-06-28 06:50:59,0.8
2023-06-28 06:51:00,5.8
2023-06-28 06:51:01,2.9
2023-06-28 06:51:06,1.5
2023-06-28 06:51:07,5.0
2023-06-28 06:51:08,3.7
2023-06-28 06:51:12,1.4
2023-06-28 06:51:13,5.2
2023-06-28 06:51:14,3.1
2023-06-28 06:51:19,1.4
2023-06-28 06:51:20,6.1
2023-06-28 06:51:21,3.3
2023-06-28 06:51:24,2.1
2023-06-28 06:51:25,4.0
2023-06-28 06:51:28,1.5
2023-06-28 06:51:29,5.3
2023-06-28 06:51:30,3.1
2023-06-28 06:51:35,2.0
2023-06-28 06:51:36,4.6
2023-06-28 06:51:37,3.2
2023-06-28 06:51:39,0.0
2023-06-28 06:51:40,2.3
2023-06-28 06:51:41,3.7
2023-06-28 06:51:44,0.8
2023-06-28 06:51:45,7.8
2023-06-28 06:51:46,3.1
2023-06-28 06:51:50,0.0
2023-06-28 06:51:51,2.3
2023-06-28 06:51:52,3.8
2023-06-28 06:51:58,2.1
2023-06-28 06:51:59,4.0
2023-06-28 06:52:01,2.9
2023-06-28 06:52:11,0.0
2023-06-28 06:52:12,2.3
2023-06-28 06:52:13,3.7
2023-06-28 06:52:19,2.0
2023-06-28 06:52:20,5.1
2023-06-28 06:52:21,3.2
2023-06-28 06:52:24,2.0
2023-06-28 06:52:25,4.2
2023-06-28 06:52:26,3.1
2023-06-28 06:52:31,1.4
2023-06-28 06:52:32,6.1
2023-06-28 06:52:33,3.2
2023-06-28 06:52:46,0.8
2023-06-28 06:52:47,6.8
2023-06-28 06:52:48,3.3
2023-06-28 06:52:51,0.8
2023-06-28 06:52:52,5.9
2023-06-28 06:52:53,3.1
2023-06-28 06:52:59,1.4
2023-06-28 06:53:00,6.3
2023-06-28 06:53:01,3.2
2023-06-28 06:53:04,0.8
2023-06-28 06:53:05,6.6
2023-06-28 06:53:06,4.5
2023-06-28 06:53:07,3.3
2023-06-28 06:53:13,1.9
2023-06-28 06:53:14,5.0
2023-06-28 06:53:15,3.3
2023-06-28 06:53:18,0.8
2023-06-28 06:53:19,6.7
2023-06-28 06:53:20,3.1
2023-06-28 06:53:26,0.0
2023-06-28 06:53:27,2.4
2023-06-28 06:53:28,3.6
2023-06-28 06:53:32,1.5
2023-06-28 06:53:33,5.5
2023-06-28 06:53:34,3.2
2023-06-28 06:53:41,2.1
2023-06-28 06:53:42,4.0
2023-06-28 06:53:47,2.0
2023-06-28 06:53:48,4.8
2023-06-28 06:53:49,3.3
2023-06-28 06:53:56,1.5
2023-06-28 06:53:57,6.3
2023-06-28 06:53:58,3.2
2023-06-28 06:54:05,0.0
2023-06-28 06:54:06,2.5
2023-06-28 06:54:12,0.8
2023-06-28 06:54:13,6.5
2023-06-28 06:54:14,3.3
2023-06-28 06:54:37,2.1
2023-06-28 06:54:38,5.0
2023-06-28 06:54:39,3.2
2023-06-28 06:54:43,0.8
2023-06-28 06:54:44,7.2
2023-06-28 06:54:45,3.3
2023-06-28 06:54:50,1.4
2023-06-28 06:54:51,7.5
2023-06-28 06:54:52,3.3
2023-06-28 06:55:05,0.8
2023-06-28 06:55:06,7.1
2023-06-28 06:55:07,3.3
2023-06-28 06:55:16,0.9
2023-06-28 06:55:17,6.1
2023-06-28 06:55:18,3.5
2023-06-28 06:55:26,2.3
2023-06-28 06:55:28,3.6
2023-06-28 06:55:44,4.7
2023-06-28 06:55:46,1.6
2023-06-28 06:55:47,6.7
2023-06-28 06:55:48,3.4
2023-06-28 06:55:55,4.6
2023-06-28 06:56:18,1.4
2023-06-28 06:56:19,7.0
2023-06-28 06:56:20,3.5
2023-06-28 06:56:25,4.6
2023-06-28 06:57:37,3.2
2023-06-28 06:57:40,4.6
2023-06-28 06:58:47,2.9
2023-06-28 06:58:51,4.2
2023-06-28 06:59:49,5.2
2023-06-28 06:59:51,3.9
2023-06-28 06:59:54,5.0
2023-06-28 07:00:53,2.9
2023-06-28 07:00:54,4.2
2023-06-28 07:01:07,5.2
2023-06-28 07:01:13,2.3
2023-06-28 07:01:14,4.0
2023-06-28 07:01:15,5.6
2023-06-28 07:01:16,4.0
2023-06-28 07:01:19,5.1
2023-06-28 07:01:37,2.8
2023-06-28 07:01:38,4.8
2023-06-28 07:02:03,5.8
2023-06-28 07:02:04,3.6
2023-06-28 07:02:05,1.8
2023-06-28 07:02:06,5.7
